SUBSTÂNCIA;CNPJ;LABORATÓRIO;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO;CLASSE TERAPÊUTICA;TIPO DE PRODUTO (STATUS DO PRODUTO);REGIME DE PREÇO;PF Sem Impostos;PF 0%;PF 12%;PF 17%;PF 17% ALC;PF 17,5%;PF 17,5% ALC;PF 18%;PF 18% ALC;PF 20%;PMC 0%;PMC 12%;PMC 17%;PMC 17% ALC;PMC 17,5%;PMC 17,5% ALC;PMC 18%;PMC 18% ALC;PMC 20%;RESTRIÇÃO HOSPITALAR;CAP;CONFAZ 87;ICMS 0%;ANÁLISE RECURSAL;LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS);COMERCIALIZAÇÃO 2020;TARJA
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080018804;1039001970179;7898040326166;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 60;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;471,96;471,96;536,32;568,63;568,63;572,07;572,07;575,56;575,56;589,95;652,46;741,43;786,1;786,1;790,85;790,85;795,68;795,68;815,57;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080018904;1039001970187;7898040326173;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 500;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;3932,93;3932,93;4469,24;4738,47;4738,47;4767,19;4767,19;4796,26;4796,26;4916,16;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080017404;1039001970195;7898040325756;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 7;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;46,62;46,62;52,98;56,17;56,17;56,51;56,51;56,85;56,85;58,28;64,45;73,24;77,65;77,65;78,12;78,12;78,59;78,59;80,57;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080017504;1039001970209;7898040326180;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 14;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;93,26;93,26;105,98;112,36;112,36;113,04;113,04;113,73;113,73;116,58;128,93;146,51;155,33;155,33;156,27;156,27;157,23;157,23;161,17;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080017604;1039001970217;7898040326197;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 15;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;99,9;99,9;113,52;120,36;120,36;121,09;121,09;121,83;121,83;124,88;138,11;156,93;166,39;166,39;167,4;167,4;168,42;168,42;172,64;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080017704;1039001970225;7898040326203;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 20;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;133,2;133,2;151,36;160,48;160,48;161,45;161,45;162,44;162,44;166,5;184,14;209,25;221,85;221,85;223,2;223,2;224,56;224,56;230,18;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080017804;1039001970233;7898040326210;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 28;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;186,49;186,49;211,92;224,69;224,69;226,05;226,05;227,43;227,43;233,11;257,81;292,97;310,62;310,62;312,5;312,5;314,41;314,41;322,26;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080017904;1039001970241;7898040325718;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 30;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;199,81;199,81;227,06;240,73;240,73;242,19;242,19;243,67;243,67;249,76;276,23;313,9;332,8;332,8;334,81;334,81;336,86;336,86;345,28;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080018004;1039001970251;7898040326227;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 60;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;399,62;399,62;454,11;481,47;481,47;484,39;484,39;487,34;487,34;499,53;552,45;627,78;665,6;665,6;669,64;669,64;673,72;673,72;690,57;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
OXALATO DE ESCITALOPRAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509017080018104;1039001970268;7898040326234;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 500;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;3330,1;3330,1;3784,21;4012,17;4012,17;4036,48;4036,48;4061,1;4061,1;4162,63;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
TRETINOÍNA;33.349.473/0001-58;FARMOQUÍMICA S/A;509018040022017;1039001980018;7898040324421;    -     ;    -     ;VESANOID;10 MG CAP MOLE CT FR VD AMB X 100;L1X9 - TODOS OS OUTROS ANTINEOPLÁSICOS;Novo;Regulado;1120,56;1120,56;1273,36;1350,07;1350,07;1358,25;1358,25;1366,54;1366,54;1400,7;1549,11;1760,35;1866,39;1866,39;1877,7;1877,7;1889,16;1889,16;1936,39;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
FLUNITRAZEPAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509018020021918;1039001990013;7898040324254;    -     ;    -     ;ROHYPNOL;1 MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 20;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Novo;Regulado;10,44;10,44;11,86;12,58;12,58;12,65;12,65;12,73;12,73;13,05;14,43;16,4;17,39;17,39;17,49;17,49;17,6;17,6;18,04;Não;Não;Não;Não;;Positiva;Sim;Tarja Preta(*)
FLUNITRAZEPAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509018020021818;1039001990021;7898040324261;    -     ;    -     ;ROHYPNOL;1 MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 30;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Novo;Regulado;15,64;15,64;17,77;18,84;18,84;18,96;18,96;19,07;19,07;19,55;21,62;24,57;26,05;26,05;26,21;26,21;26,36;26,36;27,03;Não;Não;Não;Não;;Positiva;Sim;Tarja Preta(*)
PROGESTERONA;33.349.473/0001-58;FARMOQUÍMICA S/A;509018100022106;1039002000017;7898040323875;    -     ;    -     ;PROGESTERONA;100 MG CAP MOLE CT BL AL PLAS TRANS X 30;G3D - PROGESTÓGENOS EXCLUINDO G3A, G3F;Genérico;Regulado;26,1;26,1;29,66;31,45;31,45;31,64;31,64;31,83;31,83;32,63;36,08;41;43,48;43,48;43,74;43,74;44;44;45,11;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
PROGESTERONA;33.349.473/0001-58;FARMOQUÍMICA S/A;509018100022206;1039002000025;7898040323882;    -     ;    -     ;PROGESTERONA;200 MG CAP MOLE CT BL AL PLAS TRANS X 14;G3D - PROGESTÓGENOS EXCLUINDO G3A, G3F;Genérico;Regulado;24,39;24,39;27,72;29,39;29,39;29,56;29,56;29,74;29,74;30,49;33,72;38,32;40,63;40,63;40,86;40,86;41,11;41,11;42,15;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
PROGESTERONA;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026806;1039002000033;7898040329457;    -     ;    -     ;PROGESTERONA;200 MG CAP MOLE CT BL AL PLAS TRANS X 42;G3D - PROGESTÓGENOS EXCLUINDO G3A, G3F;Genérico;Regulado;73,17;73,17;83,15;88,16;88,16;88,69;88,69;89,23;89,23;91,46;101,15;114,95;121,88;121,88;122,61;122,61;123,36;123,36;126,44;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
PROGESTERONA;33.349.473/0001-58;FARMOQUÍMICA S/A;509018120022303;1039002010012;7898040323899;    -     ;    -     ;JUNNO;100 MG CAP MOLE CT BL AL PLAS TRANS X 30;G3D - PROGESTÓGENOS EXCLUINDO G3A, G3F;Similar;Regulado;40,24;40,24;45,73;48,48;48,48;48,78;48,78;49,07;49,07;50,3;55,63;63,22;67,02;67,02;67,44;67,44;67,84;67,84;69,54;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
PROGESTERONA;33.349.473/0001-58;FARMOQUÍMICA S/A;509018120022403;1039002010020;7898040323905;    -     ;    -     ;JUNNO;200 MG CAP MOLE CT BL AL PLAS TRANS X 14;G3D - PROGESTÓGENOS EXCLUINDO G3A, G3F;Similar;Regulado;37,59;37,59;42,72;45,29;45,29;45,56;45,56;45,84;45,84;46,99;51,97;59,06;62,61;62,61;62,98;62,98;63,37;63,37;64,96;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
PROGESTERONA;33.349.473/0001-58;FARMOQUÍMICA S/A;509021070025903;1039002010039;7898040329440;    -     ;    -     ;JUNNO;200 MG CAP MOLE CT BL AL PLAS TRANS X 42;G3D - PROGESTÓGENOS EXCLUINDO G3A, G3F;Similar;Regulado;112,77;112,77;128,15;135,87;135,87;136,69;136,69;137,52;137,52;140,96;155,9;177,16;187,83;187,83;188,97;188,97;190,11;190,11;194,87;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
CLORETO DE SÓDIO;33.349.473/0001-58;FARMOQUÍMICA S/A;509019120021807;1039002030013;7898040326425;    -     ;    -     ;MARESIS HT;20 MG/ML SOL SPR NAS CT TB AL X 100 ML;R1A9 - OUTRAS PREPARAÇÕES TÓPICAS NASAIS;Específico;Regulado;40,73;45,62;52,72;56,37;49,07;56,77;49,37;57,17;49,67;58,82;61,2;70,42;75,14;67,84;75,65;68,25;76,17;68,67;78,29;Não;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre/Sem Tarja (*)
MALEATO DE MIDAZOLAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509020090023917;1039002040019;7898040328351;    -     ;    -     ;DORMONID;15 MG COM REV CT BL AL PLAS TRANS X 20;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Novo;Regulado;47,5;47,5;53,98;57,23;57,23;57,58;57,58;57,93;57,93;59,38;65,67;74,62;79,12;79,12;79,6;79,6;80,08;80,08;82,09;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
MIDAZOLAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509020090024017;1039002040027;7898040328405;    -     ;    -     ;DORMONID;1 MG/ML SOL INJ IV IM RET CX 5 AMP VD TRANS X 5 ML;N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS;Novo;Regulado;32,39;32,39;36,81;39,02;39,02;39,26;39,26;39,5;39,5;40,49;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja -(*)
MIDAZOLAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509020090024117;1039002040035;7898040328399;    -     ;    -     ;DORMONID;5 MG/ML SOL INJ IV IM RET CX 5 AMP VD TRANS X 10 ML ;N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS;Novo;Regulado;163,72;163,72;186,05;197,25;197,25;198,45;198,45;199,66;199,66;204,65;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja -(*)
MALEATO DE MIDAZOLAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509020090024217;1039002040043;7898040328368;    -     ;    -     ;DORMONID;15 MG COM REV CT BL AL PLAS TRANS X 30;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Novo;Regulado;71,3;71,3;81,02;85,9;85,9;86,42;86,42;86,95;86,95;89,13;98,57;112,01;118,75;118,75;119,47;119,47;120,2;120,2;123,22;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
MALEATO DE MIDAZOLAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509020090024317;1039002040051;7898040324476;    -     ;    -     ;DORMONID;7,5 MG COM REV CT BL AL PLAS TRANS X 20;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Novo;Regulado;23,71;23,71;26,94;28,57;28,57;28,74;28,74;28,91;28,91;29,64;32,78;37,24;39,5;39,5;39,73;39,73;39,97;39,97;40,98;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
MALEATO DE MIDAZOLAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509020090024417;1039002040061;7898040328375;    -     ;    -     ;DORMONID;7,5 MG COM REV CT BL AL PLAS TRANS X 30;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Novo;Regulado;35,6;35,6;40,45;42,89;42,89;43,15;43,15;43,41;43,41;44,5;49,21;55,92;59,29;59,29;59,65;59,65;60,01;60,01;61,52;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
MIDAZOLAM;33.349.473/0001-58;FARMOQUÍMICA S/A;509020090024517;1039002040078;7898040328382;    -     ;    -     ;DORMONID;5 MG/ML SOL INJ IV IM RET CX 5 AMP VD TRANS X 3 ML;N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS;Novo;Regulado;69,53;69,53;79,01;83,77;83,77;84,28;84,28;84,79;84,79;86,91;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja -(*)
"TRIMETOPRIMA;SULFAMETOXAZOL";33.349.473/0001-58;FARMOQUÍMICA S/A;509020090023517;1039002050014;7896226500416;    -     ;    -     ;BACTRIM;400 MG + 80 MG COM CT BL AL PLAS TRANS X 20;J1E - ASSOCIAÇÕES DE TRIMETOPRIMA E SIMILARES;Novo;Regulado;18,11;18,11;20,58;21,82;21,82;21,95;21,95;22,09;22,09;22,64;25,04;28,45;30,16;30,16;30,34;30,34;30,54;30,54;31,3;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
"TRIMETOPRIMA;SULFAMETOXAZOL";33.349.473/0001-58;FARMOQUÍMICA S/A;509020090023617;1039002050022;7896226500386;    -     ;    -     ;BACTRIM;800 MG + 160 MG COM CT BL AL PLAS TRANS X 10;J1E - ASSOCIAÇÕES DE TRIMETOPRIMA E SIMILARES;Novo;Regulado;17,77;17,77;20,19;21,41;21,41;21,54;21,54;21,67;21,67;22,21;24,57;27,91;29,6;29,6;29,78;29,78;29,96;29,96;30,7;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
"TRIMETOPRIMA;SULFAMETOXAZOL";33.349.473/0001-58;FARMOQUÍMICA S/A;509020090023717;1039002050030;7896226500379;    -     ;    -     ;BACTRIM;40 MG/ML + 8 MG/ML SUS OR CT FR PLAS AMB X 100 ML;J1E - ASSOCIAÇÕES DE TRIMETOPRIMA E SIMILARES;Novo;Regulado;14,35;14,35;16,31;17,29;17,29;17,39;17,39;17,5;17,5;17,94;19,84;22,55;23,9;23,9;24,04;24,04;24,19;24,19;24,8;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
"TRIMETOPRIMA;SULFAMETOXAZOL";33.349.473/0001-58;FARMOQUÍMICA S/A;509020090023817;1039002050049;7896226500423;    -     ;    -     ;BACTRIM;80 MG/ML + 16 MG/ML SUS OR CT FR PLAS AMB X 100 ML;J1E - ASSOCIAÇÕES DE TRIMETOPRIMA E SIMILARES;Novo;Regulado;27,75;27,75;31,53;33,43;33,43;33,64;33,64;33,84;33,84;34,69;38,36;43,59;46,22;46,22;46,51;46,51;46,78;46,78;47,96;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
COLECALCIFEROL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026404;1039002060011;7898040327958;    -     ;    -     ;DEMI-D;1000 UI COM REV CT BL AL PLAS TRANS X 10;A11C2 - VITAMINA D PURA;Específico;Regulado;8,08;9,05;10,46;11,18;9,74;11,26;9,79;11,34;9,85;11,67;12,14;13,97;14,9;13,46;15,01;13,53;15,11;13,62;15,53;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
COLECALCIFEROL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026504;1039002060028;7898040327965;    -     ;    -     ;DEMI-D;1000 UI COM REV CT BL AL PLAS TRANS X 30;A11C2 - VITAMINA D PURA;Específico;Regulado;24,23;27,14;31,36;33,54;29,2;33,77;29,37;34,01;29,55;34,99;36,41;41,89;44,71;40,37;45;40,6;45,31;40,85;46,57;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
COLECALCIFEROL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026604;1039002060036;7898040327972;    -     ;    -     ;DEMI-D;7000 UI COM REV CT BL AL PLAS TRANS X 2;A11C2 - VITAMINA D PURA;Específico;Regulado;11,31;12,67;14,64;15,66;13,63;15,77;13,71;15,88;13,8;16,34;17;19,56;20,87;18,84;21,02;18,95;21,16;19,08;21,75;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
COLECALCIFEROL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026104;1039002060044;7898040327989;    -     ;    -     ;DEMI-D;7000 UI COM REV CT BL AL PLANS TRANS X 4;A11C2 - VITAMINA D PURA;Específico;Regulado;22,62;25,33;29,27;31,3;27,25;31,52;27,41;31,74;27,58;32,66;33,98;39,1;41,72;37,67;42;37,89;42,29;38,13;43,47;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
COLECALCIFEROL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026204;1039002060052;7898040327996;    -     ;    -     ;DEMI-D;7000 UI COM REV CT BL AL PALNS TRANS X 8;A11C2 - VITAMINA D PURA;Específico;Regulado;45,23;50,66;58,54;62,6;54,5;63,04;54,83;63,48;55,16;65,32;67,96;78,2;83,44;75,34;84,01;75,8;84,57;76,26;86,94;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
COLECALCIFEROL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026304;1039002060060;7898040328009;    -     ;    -     ;DEMI-D;50000 UI COM REV CT BL AL PLANS TRANS X 2;A11C2 - VITAMINA D PURA;Específico;Regulado;80,79;90,48;104,56;111,81;97,33;112,59;97,92;113,38;98,52;116,66;121,38;139,67;149,03;134,55;150,04;135,37;151,06;136,2;155,28;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
COLECALCIFEROL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021080026704;1039002060079;7898040328016;    -     ;    -     ;DEMI-D;50000 UI COM REV CT BL AL PLANS TRANS X 4;A11C2 - VITAMINA D PURA;Específico;Regulado;161,56;180,95;209,1;223,6;194,65;225,17;195,83;226,75;197,03;233,32;242,74;279,31;298,04;269,09;300,07;270,72;302,1;272,38;310,56;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
ROSUVASTATINA CÁLCICA;33.349.473/0001-58;FARMOQUÍMICA S/A;509021060025503;1039002080010;7898040324032;    -     ;    -     ;ROSA®;10 MG COM REV CT BL AL AL X 10;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;27,2;27,2;30,91;32,77;32,77;32,97;32,97;33,17;33,17;34;37,6;42,73;45,3;45,3;45,58;45,58;45,86;45,86;47;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;33.349.473/0001-58;FARMOQUÍMICA S/A;509021050025304;1039002080029;7898040324049;    -     ;    -     ;ROSA®;10 MG COM REV CT BL AL AL X 30;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;81,59;81,59;92,72;98,3;98,3;98,9;98,9;99,5;99,5;101,99;112,79;128,18;135,89;135,89;136,72;136,72;137,55;137,55;141;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;33.349.473/0001-58;FARMOQUÍMICA S/A;509021060025603;1039002080037;7898040324056;    -     ;    -     ;ROSA®;20 MG COM REV CT BL AL AL X 10;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;52,69;52,69;59,88;63,48;63,48;63,87;63,87;64,26;64,26;65,86;72,84;82,78;87,76;87,76;88,3;88,3;88,84;88,84;91,05;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ROSUVASTATINA CÁLCICA;33.349.473/0001-58;FARMOQUÍMICA S/A;509021050025404;1039002080045;7898040324063;    -     ;    -     ;ROSA®;20 MG COM REV CT BL AL AL X 30;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA;Similar;Regulado;158,07;158,07;179,63;190,45;190,45;191,6;191,6;192,77;192,77;197,59;218,52;248,33;263,29;263,29;264,88;264,88;266,49;266,49;273,16;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
DESOGESTREL;33.349.473/0001-58;FARMOQUÍMICA S/A;509020120025107;1039002090016;7898040324483;    -     ;    -     ;ONUA;0,075 MG COM REV CT BL AL PLAS TRANS X 28 ;G3A5 - PREPARAÇÕES ORAIS COM PROGESTAGÊNIOS SOMENTE;Similar;Regulado;22,47;22,47;25,53;27,07;27,07;27,24;27,24;27,4;27,4;28,09;31,06;35,29;37,42;37,42;37,66;37,66;37,88;37,88;38,83;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
DESOGESTREL;33.349.473/0001-58;FARMOQUÍMICA S/A;509020120025207;1039002090032;7898040324506;    -     ;    -     ;ONUA;0,075 MG COM REV CT BL AL PLAS TRANS X 84;G3A5 - PREPARAÇÕES ORAIS COM PROGESTAGÊNIOS SOMENTE;Similar;Regulado;67,42;67,42;76,61;81,23;81,23;81,72;81,72;82,22;82,22;84,28;93,2;105,91;112,3;112,3;112,97;112,97;113,66;113,66;116,51;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
"ATENOLOL;CLORTALIDONA";33.349.473/0001-58;FARMOQUÍMICA S/A;509020110024807;1039002100011;7898040329013;    -     ;    -     ;REVERT;100 MG + 25 MG COM CT BL AL PLAS PVC/PE/PVDC TRANS X 30;C7B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS;Similar;Regulado;32,82;32,82;37,3;39,54;39,54;39,78;39,78;40,02;40,02;41,03;45,37;51,57;54,66;54,66;54,99;54,99;55,33;55,33;56,72;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
"ATENOLOL;CLORTALIDONA";33.349.473/0001-58;FARMOQUÍMICA S/A;509020110024907;1039002100038;7898040328993;    -     ;    -     ;REVERT;50 MG + 12,5 MG COM CT BL AL PLAS PVC/PE/PVDC TRANS X 30;C7B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS;Similar;Regulado;21,3;21,3;24,2;25,66;25,66;25,82;25,82;25,98;25,98;26,63;29,45;33,46;35,47;35,47;35,69;35,69;35,92;35,92;36,81;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
"ATENOLOL;CLORTALIDONA";33.349.473/0001-58;FARMOQUÍMICA S/A;509020110025007;1039002100046;7898040328986;    -     ;    -     ;REVERT;50 MG + 12,5 MG COM CT BL AL PLAS PVC/PE/PVDC TRANS X 20;C7B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS;Similar;Regulado;14,19;14,19;16,13;17,1;17,1;17,2;17,2;17,3;17,3;17,74;19,62;22,3;23,64;23,64;23,78;23,78;23,92;23,92;24,52;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ARIPIPRAZOL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021070025704;1039002120020;7898040329273;    -     ;    -     ;HEDD;10 MG COM  CT BL AL/AL X 30;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Similar;Regulado;132,71;132,71;150,81;159,89;159,89;160,86;160,86;161,84;161,84;165,89;183,46;208,49;221,04;221,04;222,38;222,38;223,73;223,73;229,33;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
ARIPIPRAZOL;33.349.473/0001-58;FARMOQUÍMICA S/A;509021070025806;1039002120063;7898040329280;    -     ;    -     ;HEDD;10 MG COM  CT BL AL/AL X 10;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Similar;Regulado;42,81;42,81;48,65;51,58;51,58;51,89;51,89;52,21;52,21;53,51;59,18;67,26;71,31;71,31;71,73;71,73;72,18;72,18;73,97;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha (*)
HEMITARTARATO DE ZOLPIDEM;33.349.473/0001-58;FARMOQUÍMICA S/A;509021090026904;1039002130034;7898040329303;    -     ;    -     ;ISOY;10 MG COM REV CT BL AL PLAS OPC X 30 ;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Similar;Regulado;45,58;45,58;51,8;54,92;54,92;55,25;55,25;55,59;55,59;56,98;63,01;71,61;75,92;75,92;76,38;76,38;76,85;76,85;78,77;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
ÁCIDO ASCÓRBICO;30.222.814/0001-31;VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;533503202132417;1039200060016;7898049790609;    -     ;    -     ;ENERGRIP C;200 MG/ML  SOL OR CT FR PLAS GOT X 20 ML;A11G1 - VITAMINA C PURA;Específico;Liberado;7,2;8,06;9,31;9,96;8,67;10,03;8,72;10,1;8,78;10,39;10,81;12,44;13,28;11,99;13,37;12,05;13,46;12,14;13,83;Não;Não;Não;Não;;Negativa;Não;Tarja Venda Livre
ATENOLOL;30.222.814/0001-31;VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;533506803110412;1039200450051;7898049791118;    -     ;    -     ;TENOLON;50 MG COM CT BL AL PLAS INC X 504 (EMB HOSP);C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;72,45;72,45;82,33;87,29;87,29;87,82;87,82;88,35;88,35;90,56;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
ATENOLOL;30.222.814/0001-31;VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;533506805113419;1039200450078;7898049791996;    -     ;    -     ;TENOLON;100 MG COM CT BL AL PLAS INC X 280 (EMB HOSP);C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;72,67;72,67;82,58;87,55;87,55;88,08;88,08;88,62;88,62;90,84;100,46;114,16;121,03;121,03;121,77;121,77;122,51;122,51;125,58;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
